id, date, question;;;
2018D24228, 2018-4-11,Heeft u kennisgenomen van het bericht dat Schiphol is teruggevloten door de rechter?1;;;
2018D24228, 2018-4-11,Wat is uw visie op het dilemma dat Schiphol enerzijds de wens heeft om verder te groeien en anderzijds de passagiersstromen kennelijk amper kan verwerken?;;;
2018D24228, 2018-4-11,Deelt u de mening dat wanneer de vraag vanuit de burgers groot is om met hun gezin op een welverdiende vakantie te gaan Schiphol het niet kan laten afweten?;;;
2018D24228, 2018-4-11,Kunt u exact en concreet aangeven welke veranderingen en verbeteringen er sinds de zomer van 2017 zijn ingevoerd?;;;
2018D24229, 2018-4-11,In hoeveel winkels waren make-upartikelen waarin asbest is aangetroffen te koop?;;;
2018D24229, 2018-4-11,Kan er een indicatie gegeven worden hoelang er asbest zit in de producten en hoeveel producten met asbest mogelijk zijn verkocht?;;;
2018D24229, 2018-4-11,Kan er een indicatie gegeven worden hoelang deze producten al verkocht worden in Nederland en hoeveel kopers er in die periode zijn geweest?;;;
2018D24229, 2018-4-11,Kunt u een risico-inschatting maken voor de gezondheid van kinderen die vaak make-upproducten kopen bij Claire’s?;;;
2018D24229, 2018-4-11,Waarom is er niet direct na het aantreffen van asbest in producten een (al dan niet gerichte) consumentenwaarschuwing naar buiten gegaan door de inspectiediensten?;;;
2018D24229, 2018-4-11,Kunt u met de Kamer delen welke producten in eerste instantie door de Inspectie Leefomgeving en Transport (ILT) zijn getest waarin geen asbest werd aangetroffen en kunt u hierbij aangeven of dit talkhoudende make-upproducten zijn?;;;
2018D24229, 2018-4-11,Zult u het onderzoek dat Claire’s zelf heeft laten uitvoeren in de Verenigde Staten en waaruit bleek dat er geen asbest in de make-upproducten zat opvragen en met de Kamer delen nu er asbest is aangetroffen in de make-upproducten van Claire’s?;;;
2018D24229, 2018-4-11,Bent u voornemens het advies van toxicologen op te volgen en mensen op te roepen de producten luchtdicht te verpakken en naar de milieustraat te brengen? Zo ja hoe zal deze oproep worden gecommuniceerd?;;;
2018D24229, 2018-4-11,Kan de onderzoeksopzet voor het brede onderzoek naar talkhoudende make-upproducten met de Kamer gedeeld worden? En in hoeverre kan nader onderzocht worden gedaan welk gezondheidsrisico mensen hebben gelopen die de producten hebben gebruikt?;;;
2018D24231, 2018-4-11,Bent u bekend met het bericht «RyanAir reveals worst gender pay gap in airline industry»?1;;;
2018D24231, 2018-4-11,Hoe beoordeelt u het grote verschil in beloning waarbij vrouwen bij deze firma 72% minder verdienen dan mannen bij RyanAir?;;;
2018D24231, 2018-4-11,Denkt u dat er een probleem is in de luchtvaartsector met de beloningsver-schillen tussen mannen en vrouwen?;;;
2018D24231, 2018-4-11,Kunt u aangeven hoe groot het verschil is in beloning tussen mannen en vrouwen bij KLM en Transavia waar de Nederlandse overheid aandeelhouder is? Zo nee bent u bereid dit te laten onderzoeken?;;;
2018D24231, 2018-4-11,Indien er een beloningsverschil bestaat hoe verklaart u de verschillen in beloning? Hoeveel verschil is te verklaren door objectieve factoren (functie opleiding) en hoeveel van het loonverschil bij KLM en Transavia is onver-klaarbaar?;;;
2018D24231, 2018-4-11,Vindt u dat het loonverschil tussen mannen en vrouwen zo klein mogelijk zou moeten zijn en dat het goed zou zijn om zoals in alle functies zowel hoog als laagbetaald een evenwichtige vertegenwoordiging van mannen en vrouwen is?;;;
2018D24231, 2018-4-11,Indien er een beloningsverschil bestaat denkt u dat alle functies bij KLM even toegankelijk zijn voor mannen als voor vrouwen?;;;
2018D24231, 2018-4-11,Indien er een beloningsverschil bestaat bent u bereid maatregelen te treffen waardoor het loonverschil in de luchtvaartsector tussen mannen en vrouwen kleiner wordt en in het bijzonder bij KLM?;;;
2018D24239, 2018-4-11,Waarom is met de aanvraag voor een directe dienst naar Londen niet direct begonnen met het voorbereiden van de nodige verdragen en overeenkom-sten die een grenscontrole op Nederlandse stations mogelijk maakt?;;;
2018D24239, 2018-4-11,Welke mogelijkheden zijn er voor Nederland om net als destijds België eenvoudige en snelle bilaterale afspraken te maken met het Verenigd Koninkrijk (VK) vooruitlopend op een definitieve overeenkomst tussen alle betrokken landen?;;;
2018D24239, 2018-4-11,Welke mogelijkheden zijn er om tot een snellere oplossing te komen dan de huidige verwachting van de directe verbinding in 2020?;;;
2018D24239, 2018-4-11,Hoeveel extra capaciteit van de Koninklijke Marechaussee (Kmar) is nodig voor de twee dagelijkse treinen naar Londen en terug? Is deze capaciteit beschikbaar of levert het invullen van deze posten extra uitdagingen op?;;;
2018D24239, 2018-4-11,Kunt u in gesprek gaan met uw Franse en Belgische collega’s om te bespreken of een bilaterale overeenkomst tussen Nederland en het VK die aansluit op de bestaande trilaterale overeenkomst tussen Frankrijk België en het VK geaccepteerd wordt door Frankrijk en België in afwachting van een definitieve overeenkomst?;;;
2018D24239, 2018-4-11,Waarom is het moeten uit- en overstappen in België beter voor de veiligheid dan een bilateraal verdrag met dezelfde (of betere) fysieke controles van passagiers en bagage in Nederland aangezien u het heeft over een veran-derde veiligheidssituatie?;;;
2018D24522, 2018-4-12,Heeft u het bericht «Wachtrij voor afrijden»1 gelezen? Wat is uw reactie op het feit dat de wachttijden om af te rijden fors worden overschreden?;;;
2018D24522, 2018-4-12,Deelt u de conclusie dat het probleem is ontstaan door een gebrek aan examinatoren in relatie tot de sterke groei van de vraag naar examens? Heeft dit ook te maken met de nieuwe leeftijdsgrens vanaf 17 jaar?;;;
2018D24522, 2018-4-12,Deelt u de mening dat de nu geconstateerde groei geen verrassing mag zijn? Kunt u aangeven hoe het komt dat het Centraal Bureau Rijvaardigheid (CBR) toch zo verrast is door de groei?;;;
2018D24522, 2018-4-12,Heeft u de overtuiging dat het CBR de achterstanden werkelijk gaat inlopen op de wijze zoals het CBR aangeeft?;;;
2018D24522, 2018-4-12,Deelt u de conclusie van het CBR dat de keuze voor een goede rijschool echt helpt? Kunt u aangeven welk deel van de wachttijden veroorzaakt wordt door de keuze voor slechte rijscholen?;;;
2018D24522, 2018-4-12,Zijn de namen van de ca. 1.500 rijscholen die kandidaten die nog niet voldoende opgeleid zijn naar het examen laten gaan bekend en kunnen die gepubliceerd worden?;;;
2018D24522, 2018-4-12,Kunt u aangeven wat de wachttijden voor de verschillende groepen nu zijn en in welke tempo ze worden ingelopen?;;;
2018D24525, 2018-4-12,Bent u bekend met het bericht «Risico op instorten bij zeker honderd bruggen en viaducten door achterstallig onderhoud»?1;;;
2018D24525, 2018-4-12,Klopt de berichtgeving van zowel NH Nieuws als EenVandaag?;;;
2018D24525, 2018-4-12,Sinds wanneer is het bij u bekend dat er honderden bruggen en viaducten door achterstallig onderhoud risico lopen op instorten?;;;
2018D24525, 2018-4-12,Hoe ernstig is de situatie met betrekking tot het instortingsgevaar van honderden bruggen en viaducten?;;;
2018D24525, 2018-4-12,Wat wordt er momenteel gedaan om eventueel instortingsgevaar te voorkomen?;;;
2018D24525, 2018-4-12,In hoeverre is er een relatie met het recente programma «verjongen vernieuwen en verduurzamen» en uw kamerbrief van 17 januari jl. om flink te investeren in onderhoud van bruggen viaducten en tunnels?2 Waar zitten de eventuele verschillen en worden die ook aangepakt?;;;
2018D24525, 2018-4-12,Kunt u een inschatting maken van het benodigde bedrag om deze bruggen tunnels en viaducten tot een veilig en toekomstbestendig niveau te brengen?;;;
2018D24525, 2018-4-12,Hoe wordt de Kamer verder geïnformeerd over de bevindingen van EenVan-daag en het NH Nieuws en kan de Kamer de antwoorden voor het algemeen overleg MIRT op 21 juni 2018 ontvangen?;;;
2018D24664, 2018-4-13,Bent u bekend met het bericht «Dit keer dumpen de boswachters zelf afval als statement»?1;;;
2018D24664, 2018-4-13,Erkent u dat er in de buitengebieden al jaren sprake is van het dumpen van huishoudelijk afval en drugsafval en dat dit met name in Brabant en Limburg een probleem is?;;;
2018D24664, 2018-4-13,In hoeverre onderstreept u de oproep van de boswachters voor meer toezicht en handhaving op het gebied van afvaldumping?;;;
2018D24664, 2018-4-13,Bent u van mening dat de dumping van afval in de buitengebieden een gevolg is van een gebrek aan toezicht en handhaving in deze buitengebieden of liggen hier nog andere oorzaken aan ten grondslag? Zo ja welke?;;;
2018D24664, 2018-4-13,Wat doet u om afvaldumpingen in de natuur tegen te gaan?;;;
2018D24664, 2018-4-13,In hoeverre zijn er andere middelen waar u op inzet c.q. kan inzetten teneinde deze problematiek aan te pakken?;;;
2018D24664, 2018-4-13,Deelt u de mening dat het opruimen van afval in de buitengebieden niet tot de kerntaken van natuurbeheerders zou moeten horen dat dit in de praktijk nu wel zo is dat hierdoor tijd geld en menskracht verloren gaan die op een 1 https://nos.nl/artikel/2226065-dit-keer-dumpen-de-boswachters-zelf-afval-als-statement.html    kv-tk-2018Z06923’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2017–2018 Vragen 1betere manier voor natuurbeheer ingezet zouden moeten worden en dat dit onwenselijk is?;;;
2018D24664, 2018-4-13,In hoeverre wordt samengewerkt met de Ministerie van Landbouw Natuur en Voedselkwaliteit en/of met lokale overheden teneinde te voorkomen dat geld bedoeld voor natuurbeheer uitgegeven moet worden aan het opruimen van afvaldumpingen?;;;
2018D24664, 2018-4-13,Is er inzicht in de negatieve gevolgen van de afvaldumping voor natuur(be-heer) bodem en grondwater?;;;
2018D24664, 2018-4-13,In hoeverre wordt samengewerkt met met Ministerie van Infrastructuur en Waterstaat en/of met lokale overheden teneinde het eenvoudiger te maken huishoudelijk afval in te zamelen teneinde het dumpen van huishoudelijk afval in de natuur in deze regio te verminderen?;;;
2018D24668, 2018-4-13,Kunt u aangeven welke maatregelen er genomen zijn om te voorkomen dat voor terminalgebruik gekeurde trekkers zich op de openbare snel- en autowegen in en rondom het havengebied van Rotterdam begeven?;;;
2018D24668, 2018-4-13,Hoe vaak en op welke wijze is de afgelopen vier jaar handhavend opgetreden tegen oneigenlijk gebruik van de openbare snel- en autowegen door deze teruggekeurde trekkers?;;;
2018D24668, 2018-4-13,Op welke wijze zorgt u er op dit moment voor dat er in milieuzones voor vrachtverkeer in de binnensteden gehandhaafd wordt op voertuigen met een niet-Nederlands kenteken? Welke maatregelen bent u voornemens op korte termijn te nemen voor betere naleving?;;;
2018D24668, 2018-4-13,Kunt u inzichtelijk maken hoe momenteel middels de ketenaansprakelijkheid voor loon ervoor gezorgd wordt dat chauffeurs die op de Nederlandse wegen rijden het minimumloon ontvangen?;;;
2018D24668, 2018-4-13,Kan inzichtelijk gemaakt worden of en zo ja hoe in ons omringende landen er via vergelijkbare afspraken rondom ketenaansprakelijkheid gehandhaafd wordt op het minimumloon? Kunt u daarbij tevens aangeven welke lessen daaruit te leren zijn voor de Nederlandse praktijk?;;;
2018D24668, 2018-4-13,Wat zijn tot nu toe de resultaten van de handhaving sinds begin dit jaar op het niet doorbrengen van de weekendrust in de cabine? Hoe vaak gaat de Inspectie voor de Leefomgeving en Transport (ILT) hiervoor op pad en hoeveel boetes zijn er inmiddels uitgedeeld?;;;
2018D24669, 2018-4-13,Kunt u aangeven of er in Nederland en Duitsland verschillende enkelvoudige en combi-luchtwassers worden gebruikt? Zo ja hoe is de verdeling per luchtwasser en per provincie?;;;
2018D24669, 2018-4-13,Kunt aangeven of er verschillende normen gelden voor luchtwassers in Nederland en Duitsland? Zo ja kunt u motiveren waarom deze in stand gehouden worden?;;;
2018D24669, 2018-4-13,Zouden dezelfde luchtwassers in de Europese Unie niet aan dezelfde normen moeten voldoen? Zo nee waarom niet? Kunt u ingaan op de effecten in met name de grensregio’s bij het gebruik van dezelfde luchtwassers maar bij gebruik van andere milieunormen? Kunt u aangeven wat de effecten op de natuur en het milieu zijn?;;;
2018D24669, 2018-4-13,Kunt u aangeven hoe het komt dat er grote verschillen zitten tussen metingen die gedaan zijn door Nederlandse en Duitse laboratoria terwijl beide metingen op basis van de Europese norm voor geurmeting hebben plaatsge-vonden?;;;
2018D24669, 2018-4-13,Waarom zijn de verschillende metingen onderling niet te vergelijken? Kunt u de punten opsommen waarop de vergelijking niet te maken is? Zo nee waarom niet?;;;
2018D24669, 2018-4-13,Bent u bekend met het feit dat Nederlandse leveranciers dezelfde combi-luchtwassers in Duitsland en in Nederland hebben draaien en dat de luchtwassers in Duitsland jaarlijks gecontroleerd worden en er geen     kv-tk-2018Z06929’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2017–2018 Vragen 1rendementsproblemen zijn vastgesteld? Waarom haalt eenzelfde luchtwasser in Duitsland wel het juiste rendement?;;;
2018D24669, 2018-4-13,Waarom loopt u vooruit met het aanpassen van de normen terwijl het niet duidelijk is waar het verschil in de metingen vandaan komt? Kunt u een uitgebreide toelichting hierop geven?;;;
2018D24669, 2018-4-13,Op basis van welke informatie vindt u het gerechtvaardigd Nederlandse metingen als uitgangspunt te nemen?;;;
2018D24669, 2018-4-13,Deelt u de mening dat het rapport de aanpassing van de normen onvol-doende onderbouwt omdat er 48 van de 2.400 bedrijven met een luchtwas-ser zijn onderzocht waarvan 45 bedrijven in de provincie Noord-Brabant en drie bedrijven in de provincie Gelderland?;;;
2018D24669, 2018-4-13,Vindt u dat het onderzoek op basis van de getallen genoemd onder vraag 9 voldoende statistische betrouwbaarheid geeft? En vindt u het onderzoek voldoende representatief is? Zo ja kunt u voor beide vragen een uitgebreide toelichting geven?;;;
2018D24669, 2018-4-13,Bent u bekend dat van de 48 onderzochte bedrijven er 28 bedrijven met een combi-luchtwasser waren waarvan er 18 luchtwassers niet juist in werking waren? Op basis van welke onderbouwing kunt u de normen van de geurreductiepercentages van de combi-luchtwassers in de Regeling geurhin-der en veehouderij aanpassen?;;;
2018D24669, 2018-4-13,Bent u ermee bekend dat in het rapport alleen wordt gesproken over reductie van de percentages van luchtwassers terwijl in de Regeling geurhinder en veehouderij geuremissiefactoren per diercategorie en per luchtwasser zijn vastgesteld? Hoe kan uit het rapport opgemaakt worden hoe hoog de werkelijke geuremissie uit de stal was en of de geuremissiefactor per dier wel gehaald wordt? Hoe kan het onderzoek dan leiden tot aanpassing van de geurreductie percentages?;;;
2018D24669, 2018-4-13,Welk orgaan is verantwoordelijk voor toezicht en of handhaving op goed functionerende luchtwassers? Is dit onderdeel van een milieuvergunning? Hoeveel controles hebben er door de verschillende handhavingsdiensten plaatsgevonden in het jaar 2016 en 2017? Hoeveel problemen zijn er in beide jaren (indien mogelijk per provincie) gesignaleerd en wat zijn de vervolgstap-pen geweest?;;;
2018D24669, 2018-4-13,Wie is verantwoordelijk voor de procesbewaking en processturing zoals opgenomen in de brief?;;;
2018D24669, 2018-4-13,Erkent u dat de aangescherpte eisen grote gevolgen hebben voor veehou-ders niet in de laatste plaats vanwege de economische consequenties en het feit dat de sector met een eenzijdig en beperkt onderzoek op slot wordt gezet? Zo nee waarom niet?;;;
2018D24669, 2018-4-13,Wanneer worden de resultaten van het oriënterend- en vervolgonderzoek verwacht?;;;
2018D24669, 2018-4-13,Bent u bereid deze vragen voor het algemeen overleg Leefomgeving van 7 juni 2018 te beantwoorden?;;;
2018D24673, 2018-4-13,Deelt u de mening dat het onwenselijk is dat tot minstens 1 januari 2020 een wirwar van milieuzones blijft bestaan?1;;;
2018D24673, 2018-4-13,Is het mogelijk aangezien individuele steden milieuzones willen instellen per 1 januari 2019 om per 1 januari 2019 uniforme regels te hebben vanuit de rijksoverheid?;;;
2018D24673, 2018-4-13,Wat is uw plan van aanpak rondom de communicatie naar de automobilist wat betreft verschillende milieuzones?;;;
2018D24673, 2018-4-13,Deelt u de mening dat het beter is om te stoppen met deze wirwar aan milieuzones totdat uniforme regels zijn vastgesteld?;;;
2018D24673, 2018-4-13,Hoe vertaalt zich dit naar de inwoners bezoekers en de ondernemers? Kan het zo zijn dat door lokale strengere eisen van gemeenten inwoners niet meer het centrum in mogen met een bepaalde auto maar na 1 januari 2020 weer wel omdat dan wellicht de uniforme regelgeving anders is?;;;
2018D24673, 2018-4-13,Is hier dan geen sprake van verkwisting van financiële middelen bijvoorbeeld door het instellen van kostbaar cameratoezicht of infrastructurele maatrege-len die gemeenten nemen? Als u binnenkort in gesprek gaat gaat u de betreffende gemeentebesturen ook expliciet kenbaar maken dat ze geen steun of bijdrage kunnen verwachten als ze zelf willens en wetens strengere eisen voorschrijven? Zo ja bent u bereid dit zwart-op-wit te bekrachtigen?;;;
2018D24673, 2018-4-13,Deelt u de mening dat het onbehoorlijk bestuur is van gemeenten en rijksoverheid om zo met haar burgers om te gaan?;;;
2018D24673, 2018-4-13,Deelt u de mening dat een gemeente zorgvuldig moet onderbouwen waarom waar en hoe zij een milieuzone wenst en dat deze altijd onafhankelijk getoetst moet kunnen worden door een rechter?;;;
2018D24673, 2018-4-13,Betekent uw stelling dat het aan de gemeenten is om de belangen en effecten van de milieuzones af te wegen dat u uw handen er volledig vanaf haalt? Hoe kunt u een uniforme bebording voorstellen als u niet in staat bent de belangen en effecten van de milieuzones af te wegen?;;;
2018D24673, 2018-4-13,In hoeverre dienen gemeentebesturen hun voornemens te onderbouwen? In hoeverre vallen diverse rechtszaken te voorkomen? Wat is de schade voor het openbaar bestuur als colleges van burgemeester en wethouders later teruggefloten moeten worden door de rechter die zal toetsen op proportiona-liteit?;;;
2018D24673, 2018-4-13,Hoe gaat u gemeenten oproepen te stoppen met het uitbreiden van milieuzo-nes tot aanvullende maatregelen en dus de uniforme regelgeving bekend zijn? Wanneer vallen deze precies te verwachten en wat is het proces dat daarbij doorlopen moet worden?;;;
2018D24673, 2018-4-13,Kunt u de vragen uitvoerig en stuk voor stuk beantwoorden?;;;
2018D24706, 2018-4-13,Bent u bekend met het artikel «Ook bij storm moet KLM passagiers compen-seren»?1;;;
2018D24706, 2018-4-13,Kunt u inzicht verschaffen in de motivatie van deze rechter in deze casus?;;;
2018D24706, 2018-4-13,Op basis van welke (Europese) richtlijnen blijkt compensatie aan passagiers nodig?;;;
2018D24706, 2018-4-13,Deelt u de mening dat storm mist of slecht weer een goede reden kan zijn om niet te gaan vliegen? In hoeverre is slecht weer overmacht?;;;
2018D24706, 2018-4-13,Waarom moet een luchtvaartmaatschappij bij een flinke storm alsnog compensatie betalen aan de passagiers? Als zelfs de luchtverkeersleiding maatregelen neemt om minder vluchten toe te staan en de capaciteit wordt beperkt waarom leidt het annuleren van een vlucht dan tot compensatie aan passagiers?;;;
2018D24706, 2018-4-13,Vindt u het wenselijk dat luchtvaartmaatschappijen hun keuze om te vliegen laten afhangen van eventuele compensatie richting passagiers achteraf? Zo nee waarom is compensatie dan toch nodig? Deelt u de mening dat veiligheid van groter belang is?;;;
2018D24706, 2018-4-13,Deelt u de mening dat maatregelen ter compensatie van passagiers in de luchtvaart en dit soort situaties zijn doorgeslagen en de Europese consumen-tenbescherming haar doel eigenlijk voorbij gaat?;;;
2018D24706, 2018-4-13,Deelt u de mening dat op de lange termijn uiteindelijk alle passagiers hiervan de dupe worden? Als verandering wenselijk is wat is daarvoor dan nodig? Wat is mogelijk om dit soort compensatieregels en definities van overmacht in te perken? Op welk niveau en op basis van welke wetgeving dient dit te gebeuren?;;;
2018D24857, 2018-4-16,Bent u op de hoogte van de gunning van de bouw van de nieuwe pier van Schiphol?1;;;
2018D24857, 2018-4-16,Hoe beoordeelt u de uitspraak van de Chief Operations Officer van Royal Schiphol Group dat zij hiermee «de luchtvaartmaatschappijen en de passagiers op de meest efficiënte wijze (kunnen) voorzien van additionele capaciteit»? Over welke additionele capaciteit wordt hier gesproken?;;;
2018D24857, 2018-4-16,Deelt u de mening dat met het bouwen voor additionele capaciteit wordt geanticipeerd op een verdere groei van het aantal vliegbewegingen en/of passagiers? Zo nee kunt u dit toelichten?;;;
2018D24857, 2018-4-16,Hoe verhoudt dit zich tot het dringende advies van de Onderzoeksraad voor Veiligheid om pas na de herindeling van het luchtruim te spreken over de vraag of eventuele groei mogelijk is?;;;
2018D24857, 2018-4-16,Op welke wijze zullen afspraken met betrekking tot de vliegroutes bij Lelystad Airport worden gehandhaafd? Welke (al dan niet juridische) mogelijkheden hebben omwonenden om bezwaar te maken tegen het niet naleven van de afspraken?;;;
2018D24857, 2018-4-16,Deelt u de mening dat het openhouden van de mogelijkheid om van de afgesproken routes af te wijken om vlotte doorstroming te blijven garande-ren2 in feite de weg volledig open zet om de afspraken hierover te doorbre-ken? Zo nee kunt u dit toelichten?;;;
2018D24857, 2018-4-16,Hoe kunt u garanderen dat de afspraak dat Natura 2000-gebieden minimaal op 3000 voet worden overvlogen wordt nageleefd? Hoe wordt dit gehand-haafd en op welke manier kan worden ingegrepen bij het niet naleven van deze afspraak?;;;
2018D24857, 2018-4-16,Hoe zal de inhoudelijke beoordeling van de milieueffectrapportage (mer) Lelystad worden vormgegeven nadat het advies van de commissie mer is ontvangen? Op welke wijze gaat u hierbij om met uw dubbele rol als initiatiefnemer en tevens bevoegd gezag aangezien zowel de directeur-generaal Luchtvaart en Maritieme Zaken als de directeur-generaal Milieu en Internationaal onder uw verantwoordelijkheid vallen?;;;
2018D24857, 2018-4-16,Op welke wijze zult u de nieuwe inzichten op het gebied van de grote klimaateffecten van de luchtvaart meenemen in de beoordeling van dan wel de besluitvorming op basis van de milieueffectrapportage?;;;
2018D24857, 2018-4-16,Op welke wijze zult u de resultaten van het aanvullende onderzoek naar het risico van vogeltrek voor het luchtverkeer van en naar Lelystad onder de 1.800 meter meenemen in de beoordeling van dan wel de besluitvorming op basis van de milieueffectrapportage?;;;
2018D24857, 2018-4-16,Kunt u toelichten waarom volgens het Luchthavenbesluit nieuwe gevallen van gebruik of bestemming die een sterk vogelaantrekkende werking hebben verboden zijn maar nieuwe activiteiten zoals het uitbreiden van een luchthaven in een gebied dat van zichzelf al een vogelaantrekkende werking heeft wel zouden zijn toegestaan?;;;
2018D24857, 2018-4-16,Welke consequenties heeft het feit dat de uitbreiding van Lelystad Airport valt onder de Crisis- en Herstelwet op de wijziging van het Luchthavenbesluit Lelystad en het proces daaromheen?;;;
2018D24857, 2018-4-16,Kunt u deze vragen beantwoorden voor het algemeen overleg Luchtvaart dat op 15 mei 2018 gepland staat?;;;
2018D24858, 2018-4-16,Kent u het bericht «Haven wil CO2 duurder maken»?;;;
2018D24858, 2018-4-16,In hoeverre is het pleidooi van de CEO van het havenbedrijf om met landen in Noordwest-Europa te komen tot invoering van een gezamenlijke CO2-prijs realistisch en welke stappen zijn hiervoor nodig of reeds gezet? Is er al zicht op een eventuele coalitie tussen landen in ons deel van Europa?;;;
2018D24858, 2018-4-16,Deelt u de mening dat ambities prachtig zijn maar we moeten oppassen om als Nederland een «alleingang» in Europa na te streven aangezien dit zowel voor het behalen van klimaatdoelen als voor ons ondernemersklimaat en voor aantrekkelijkheid van onze haven negatieve gevolgen kan hebben?;;;
2018D24858, 2018-4-16,Welke negatieve gevolgen zouden er zijn als Nederland alleen besluit tot hogere CO2-prijzen? Hoe werken de gevolgen uit als veel omliggende landen zich aansluiten bij een breed gedragen pact van lidstaten van de Europese Unie (EU)?;;;
2018D24858, 2018-4-16,Welke investeringen zijn te verwachten als de prijs tussen 50 en70 euro zou zitten en op welke termijn is dit realistisch? Zijn er überhaupt plannen die in deze richting wijzen?;;;
2018D24858, 2018-4-16,Hoe voorkomen we dat Nederlandse bedrijven of in de Nederlandse haven gevestigde multinationals hun euro’s niet elders investeren als ze de keuze hebben en geconfronteerd worden met hogere CO2-beprijzing hier dan elders?;;;
2018D24858, 2018-4-16,Hoe zorgen we ervoor dat chemische- en petrochemische bedrijven een goede rol nemen in de energietransitie en gebruik van minder of andere grondstoffen om zo bij te dragen aan de verduurzaming van de haven? Welke instrumenten zijn er en zet u in om investeringen hier te houden en te krijgen en met welk resultaat?;;;
2018D24858, 2018-4-16,Deelt u de mening dat de huidige bedrijven in de Rotterdamse haven juist een sleutel zijn om tot verduurzaming te komen?;;;
2018D24858, 2018-4-16,Welke effecten verwacht u van de stimuleringsregeling van het Havenbedrijf op schonere brandstoffen en welke aanvullende maatregelen zijn vanuit het kabinet denkbaar om de scheepvaart (binnenvaart- en zeevaart) te stimuleren te verduurzamen?;;;
2018D24858, 2018-4-16,Hoe houden wij met elkaar de Rotterdamse haven vitaal richting 2030 2050 en daarna? Welke concrete plannen zijn er voor biofuels LNG elektrificatie waterstof en andere vormen? Welke rol kan de Tweede Kamer daarin spelen?;;;
2018D25103, 2018-4-17,Bent u bekend met de toename van Japanse Oesters in de Waddenzee en de vorming van oesterbanken die invloed hebben op stromingen onder andere in de haven van Terschelling?;;;
2018D25103, 2018-4-17,Wordt er onderzoek gedaan naar de oesterbanken voor de haven van Terschelling? Zo ja wanneer verwacht u hiervan de uitkomsten?;;;
2018D25103, 2018-4-17,Bent u ermee bekend dat de gemeente Terschelling in de toekomst forse problemen verwacht met de toegankelijkheid van de haven en daarmee voor de reddingsdiensten door deze exoten?;;;
2018D25103, 2018-4-17,Klopt het dat pas in 2029 rijksmiddelen beschikbaar zijn om de laad- en losinrichtingen aan te passen of te vervangen? Kunnen de in 2019 in de vaart te nemen nieuwe veerboten zonder problemen functioneren met de bestaande laad- en losinrichtingen?;;;
2018D25103, 2018-4-17,Kunt u garanderen dat de veer kan blijven functioneren gezien het Rijk verantwoordelijk is voor het onderhoud van de geulen voor de veerdienst naar Terschelling?;;;
2018D25103, 2018-4-17,Bent u het ermee eens dat er iets gedaan moet worden tegen deze groeiende oesterbanken om de diepgang van de haven te behouden? Zo nee waarom niet? Zo ja welke maatregelen kan en gaat u nemen?;;;
2018D25103, 2018-4-17,Klopt het dat u op basis van de Wet Natuurbescherming een vaarverbod overweegt bij zandbanken in de Waddenzee waar zeehonden verblijven? Zo ja om welke redenen? Heeft dit gevolgen voor de veerverbindingen?;;;
2018D25103, 2018-4-17,Klopt het dat de grijze zeehond als doelsoort toegevoegd wordt bij de duinen van Texel Vlieland Terschelling en Ameland als aanwijzing onder de Habitatrichtlijn en wat is hier volgens u de toegevoegde waarde van aangezien voor de grijze zeehond de Waddenzee en de Noordzeekust al als leefgebied zijn aangewezen?;;;
2018D25103, 2018-4-17,Welke gevolgen heeft deze aanwijzing voor de Waddeneilanden?;;;
2018D25606, 2018-4-19,Klopt het dat eenmaal brandend vuurwerk niet geblust kan worden met water zelfs niet bij totale onderdompeling omdat vanwege de ingebouwde zuurstof in vuurwerk de brand zelfs doorgaat bij totale afsluiting van lucht? Zo nee waarom niet?1;;;
2018D25606, 2018-4-19,Klopt het dat de blusinstructie nog steeds voorschrijft dat brandweermannen moeten blussen met water als er sprake is van een vuurwerkopslag die in brand staat? Zo nee wat is de instructie wel?;;;
2018D25606, 2018-4-19,Klopt het dat in Nederland een veiligheidsafstand geldt van 25 meter bij brandend vuurwerk van een 1.4 klasse? Klopt het dat volgens de internatio-nale ADR-afspraken (ADR: Accord Européen relatif au transport international des marchandises dangereuses par route) een veiligheidsafstand geldt van 100 meter bij brandend vuurwerk van deze klasse? Zo nee welke voor-schriften gelden er in Nederland en internationaal?;;;
2018D25606, 2018-4-19,Klopt het dat het in sommige landen juist verboden is om eenmaal brandend vuurwerk te blussen met water?;;;
2018D25606, 2018-4-19,Kunt u garanderen dat onze brandweermannen indien er wordt afgeweken van de internationale regels niet onnodig in gevaar worden gebracht met deze instructies?;;;
2018D25606, 2018-4-19,Klopt het dat vuurwerkopslagplaatsen in Nederland erop gericht zijn het vuur buiten te houden maar dat wanneer er eenmaal vuur is ontstaan er geen druk ontlastende voorzieningen zijn zoals een zogenaamd plofdak? Zijn er 1 https://www.trouw.nl/home/het-bunkerdak-moet-eraf-kunnen~a046b3e6/    kv-tk-2018Z07408’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2017–2018 Vragen 1gevallen bekend waarbij vuurwerkhandelaren hun aangebrachte plofdak moesten verwijderen? Zo ja bent u bereid een plofdak te verplichten voor vuurwerkopslagplaatsen?;;;
